State,County,Site_Name,Water_Body,Latitude,Longitude,Boat,Fish,Swim,Trail,Restroom,Parking,Comments,Ownership
Pennsylvania,Northumberland,Unnamed,Susquehanna River - West Branch,41.06850000000,-76.85390000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Perry,Marysville Boro Schrauder Park,Susquehanna River,40.33110000000,-76.91400000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bradford,Ulster,"Susquehanna River, North Branch",41.84920000000,-76.49790000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Northumberland,Pineknotter Point,Susquehanna River - Lake Augusta,40.88510000000,-76.79770000000,,No,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Dauphin,City Island New,Susquehanna River,40.25370000000,-76.88870000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bradford,Wysox,"Susquehanna River, North Branch",41.75380000000,-76.41070000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Mifflin,Granville,Juniata River,40.55530000000,-77.59610000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Mifflin,Lewistown/Victory Park,Juniata River,40.59470000000,-77.58110000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lycoming,Hamilton Bottom,Pine Creek,41.34570000000,-77.39990000000,Yes,Yes,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Lycoming,Greevy,Susquehanna River - West Branch,41.24530000000,-76.96470000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Huntingdon,Mapleton Access,Juniata River,40.39550000000,-77.93040000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Mifflin,Newton Hamilton,Juniata River,40.39250000000,-77.83420000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lycoming,Montgomery,Susquehanna River - West Branch,41.16720000000,-76.87060000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lancaster,Falmouth,Susquehanna River,40.11920000000,-76.70970000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lancaster,Riverview Park,Susquehanna River,40.05860000000,-76.61140000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Juniata,Walker,Juniata River,40.53190000000,-77.35690000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Perry,Clemson Island,Susquehanna River,40.46200000000,-76.95310000000,Yes,Yes,No,No,,10 spaces or more,,PGC
Pennsylvania,Bradford,Susquehanna St Bridge,"Susquehanna River, North Branch",41.95770000000,-76.51640000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Bradford,Homet∆s Ferry Left,"Susquehanna River, North Branch",41.69770000000,-76.32690000000,,No,No,No,,Roadside Parking (N*,,PADOT
Pennsylvania,Columbia,Bloomsburg Town Park,"Susquehanna River, North Branch",40.98900000000,-76.45100000000,,No,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Northumberland,Shikellamy State Park South,Susquehanna River - Lake Augusta,40.88020000000,-76.78990000000,Yes,Yes,No,No,,10 spaces or more,,State Parks
Pennsylvania,Wyoming,Laceyville,"Susquehanna River, North Branch",41.64350000000,-76.16010000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Lebanon,Waterworks,Swatara Creek,40.37360000000,-76.53610000000,,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Dauphin,Boathouse Park,Swatara Creek,40.30640000000,-76.66680000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Dauphin,Fort Hunter Access,Susquehanna River,40.34350000000,-76.91120000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,York,New Market,Susquehanna River,40.22390000000,-76.85020000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,York,Conewago Boat Launch,Conewago Creek/Susquehanna River,40.11210000000,-76.70940000000,Yes,Yes,No,No,,Roadside Parking (N*,,PPL
Pennsylvania,Bradford,Sayre,"Susquehanna River, North Branch",41.99580000000,-76.47330000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Bradford,Wysox Township Access,"Susquehanna River, North Branch",41.76750000000,-76.39830000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Perry,PFBC Liverpool Access,Susquehanna River,40.58030000000,-76.97970000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Perry,Greenwood,Juniata River,40.53060000000,-77.14190000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Susquehanna,Great Bend Twp/Hallstead,"Susquehanna River, North Branch",41.96310000000,-75.74140000000,Yes,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Wyoming,Tunkhannock,"Susquehanna River, North Branch",41.52220000000,-75.94130000000,,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Luzerne,Apple Tree Road,"Susquehanna River, North Branch",41.38780000000,-75.82350000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Susquehanna,Great Bend Boro Access,"Susquehanna River, North Branch",41.97170000000,-75.74750000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Susquehanna,Great Bend,"Susquehanna River, North Branch",41.96080000000,-75.66240000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Bedford,Ritchey Bridge,Juniata River - Raystown Branch,40.05260000000,-78.32540000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Bedford,Warriors Path State Park,Juniata River - Raystown Branch,40.19710000000,-78.25160000000,Yes,No,No,No,,10 spaces or more,,Unknown
Pennsylvania,Bedford,Saxton VFW Park,Juniata River - Raystown Branch,40.22090000000,-78.25300000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Lancaster,River Road,Conestoga River,39.93600000000,-76.38610000000,,Yes,No,No,,10 spaces or more,,Unknown
Pennsylvania,Lancaster,Conestoga Pines Park,Conestoga River,40.05220000000,-76.27220000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Perry,Liverpool Access,Susquehanna River,40.56810000000,-76.99230000000,Yes,No,No,No,,Fewer than 10 spaces,,Unknown
Pennsylvania,Lancaster,Conoy Picnic Area,Susquehanna River,40.10750000000,-76.68770000000,Yes,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lancaster,Chestnut Street,Susquehanna River,40.05510000000,-76.55140000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,York,Otter Creek Campground,Susquehanna River,39.87740000000,-76.38130000000,,No,No,No,,Fewer than 10 spaces,,PPL
Pennsylvania,Union,St. George St.,Susquehanna River - West Branch,40.96340000000,-76.87920000000,,No,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,York,Lock 12 Historic Area,Susquehanna River,39.81430000000,-76.32710000000,,No,No,No,,Fewer than 10 spaces,,PPL
Pennsylvania,Dauphin,Haldeman Island,Susquehanna River,40.42350000000,-77.00460000000,,No,No,No,,Roadside Parking (N*,,PGC
Pennsylvania,Perry,Howe Twp Park,Juniata River,40.49190000000,-77.09670000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Dauphin,Dauphin Boro,Susquehanna River,40.36550000000,-76.93430000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Perry,Millerstown,Juniata River,40.54000000000,-77.14970000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Cumberland,West Fairview Point,Susquehanna River,40.27210000000,-76.91410000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lycoming,Rattlesnake Rock,Pine Creek,41.54060000000,-77.40520000000,,No,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Lycoming,Montoursville,Susquehanna River - West Branch,41.23310000000,-76.92890000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Dauphin,Middletown,Susquehanna River/Swatara Creek,40.18610000000,-76.73310000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Perry,Sweigarts Island,Susquehanna River,40.60820000000,-76.95200000000,Yes,Yes,No,No,,10 spaces or more,,PGC
Pennsylvania,Dauphin,Clifton Bridge,Swatara Creek,40.23020000000,-76.72700000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Dauphin,Millersburg,Susquehanna River,40.54880000000,-76.96510000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Cumberland,West Fairview,Susquehanna River,40.27210000000,-76.91410000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bedford,Everett Flood Control Levee,Juniata River - Raystown Branch,40.00870000000,-78.37370000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
New York,steuben,chemung river,chemung river,42.11900000000,-76.98080000000,Yes,No,No,No,,6,,DEC
New York,tioga,barton,SUSQUEHANNA RIVER,42.04100000000,-76.44540000000,Yes,No,No,No,,10,,DEC
New York,tioga,nichols (east),SUSQUEHANNA RIVER,42.04120000000,-76.34780000000,Yes,No,No,No,,12,,DEC
New York,tioga,nichols (west),SUSQUEHANNA RIVER,42.03050000000,-76.43090000000,Yes,No,No,No,,7,,DEC
New York,otsego,crumhorn,SUSQUEHANNA RIVER,42.55650000000,-74.94240000000,Yes,No,No,No,,28,,DEC
New York,otsego,emmons,SUSQUEHANNA RIVER,42.46290000000,-75.00400000000,Yes,No,No,No,,20,,DEC
New York,otsego,oneonta,SUSQUEHANNA RIVER,42.44200000000,-75.09880000000,Yes,No,No,No,,20,,DEC
New York,delaware,wells bridge - otego,SUSQUEHANNA RIVER,42.37680000000,-75.20030000000,Yes,No,No,No,,25,,DEC
New York,otsego,sidney,SUSQUEHANNA RIVER,42.31670000000,-75.41170000000,Yes,No,No,No,,30,,DEC
New York,otsego,colliersville,SUSQUEHANNA RIVER,42.48940000000,-74.98050000000,Yes,No,No,No,,10,,DEC
New York,chenango,county route 32b,CHENANGO RIVER,42.47290000000,-75.54550000000,Yes,No,No,No,,10,,DEC
New York,delaware,unadilla,SUSQUEHANNA RIVER,42.32090000000,-75.32300000000,Yes,No,No,No,,40,,DEC
New York,chenango,green,chenango river,42.32840000000,-75.76840000000,Yes,No,No,No,,6,,mun
New York,broome,kirkwood park,susquehanna river,42.01200000000,-75.77560000000,Yes,No,No,No,,6,,mun
New York,broome,conklin center,susquehanna river,42.06270000000,-75.80570000000,Yes,No,No,No,,6,,mun
New York,broome,sandy beach park,susquehanna river,42.10210000000,-75.87550000000,Yes,No,No,No,,8,,mun
New York,broome,rock bottom dam,susquehanna river,42.09400000000,-75.90200000000,Yes,No,No,No,,5,,mun
New York,broome,johnson city,susquehanna river,42.10420000000,-75.96840000000,Yes,No,No,No,,10,,dec
New York,broome,endicott,susquehanna river,42.09550000000,-76.04900000000,Yes,No,No,No,,10,,mun
New York,broome,vestal,susquehanna river,42.08880000000,-76.06090000000,Yes,No,No,No,,10,,mun
New York,chenango,afton,susquehanna river,42.22810000000,-75.52340000000,Yes,No,No,No,,5,,mun
New York,chenango,bainbridge,susquehanna river,42.29080000000,-75.47580000000,Yes,No,No,No,,5,,mun
New York,tioga,marshland road,susquehanna river,42.09530000000,-76.18310000000,Yes,No,No,No,,10,,mun
New York,tioga,hickories park,susquehanna river,42.09090000000,-76.22650000000,Yes,No,No,No,,6,,mun
New York,broome,chenango forks,tioughnioga river,42.23850000000,-75.84670000000,Yes,No,No,No,,6,,dec
New York,broome,itaska,tioughnioga river,42.29860000000,-75.90800000000,Yes,No,No,No,,6,,dec
Maryland,Somerset,Cedar Island WMA,,37.93120000000,-75.87630000000,No,Yes,Yes,No,No,Unknown,,
Maryland,Somerset,Tylerton Ramp and Wharf,,37.96430000000,-76.02340000000,No,Yes,No,No,No,Unknown,,
Maryland,Somerset,Rumbley Point Boat Ramp,,37.97100000000,-75.72570000000,No,Yes,No,No,Yes,Medium,,
Maryland,Somerset,Rhodes Point Wharf,,37.97180000000,-76.04070000000,No,Yes,No,No,No,Unknown,,
Maryland,Somerset,Somers Cove Marina,,37.97380000000,-75.86050000000,No,Yes,No,No,Yes,Large,,
Maryland,Somerset,Shelltown Boat Ramp,,37.98020000000,-75.63930000000,No,Yes,No,No,No,Shoulder,,
Maryland,Somerset,Ewell Boat Ramp and Wharf,,37.99580000000,-76.03350000000,No,Yes,No,No,No,Unknown,,
Maryland,Somerset,Wellington Tawes Beach,,37.99960000000,-75.85590000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,Worcester,Cedar Hill Landing Boat Ramp,,38.00880000000,-75.62020000000,No,Yes,No,No,No,Large,,
Maryland,Somerset,Janes Island State Park,,38.01030000000,-75.84760000000,No,Yes,Yes,Yes,Yes,Large,,
Maryland,Somerset,Rehobeth Boat Ramp,,38.03850000000,-75.66230000000,No,Yes,No,No,No,Shoulder,,
Maryland,Somerset,Colbourn Creek Boat Ramp,,38.04870000000,-75.80330000000,No,Yes,No,No,Yes,Large,,
Maryland,St. Mary's,Point Lookout State Park,,38.04410000000,-76.32510000000,No,Yes,Yes,Yes,Yes,Large,,
Maryland,Worcester,Cypress Park,,38.07080000000,-75.56700000000,No,Yes,No,No,Yes,Medium,,
Maryland,Worcester,Laurel Street Boat Ramp,,38.07320000000,-75.57200000000,No,Yes,No,No,No,Medium,,
Maryland,Somerset,Fairmount WMA,,38.08170000000,-75.84180000000,No,Yes,No,Yes,No,Medium,,
Maryland,Worcester,Winter Quarters Park,,38.08520000000,-75.55930000000,No,Yes,No,No,Yes,Medium,,
Maryland,Somerset,Rumbley Point Ramp and Wharf,,38.09380000000,-75.86270000000,No,Yes,No,No,Yes,Medium,,
Maryland,Somerset,South Marsh Island WM,,38.10370000000,-76.03140000000,No,Yes,Yes,No,No,Unknown,,
Maryland,St. Mary's,St. Inigoes Recreatio,,38.10530000000,-76.41680000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,St. Mary's,St. Georges Island Pier,,38.11260000000,-76.46780000000,No,Yes,No,No,No,Shoulder,,
Maryland,St. Mary's,Fox Harbor,,38.11470000000,-76.39150000000,No,Yes,No,No,No,Unknown,,
Maryland,Worcester,Milburn Landing State,,38.12210000000,-75.49580000000,No,Yes,No,Yes,Yes,Large,,
Maryland,Somerset,Wenona Harbor,,38.12810000000,-75.94930000000,No,Yes,Yes,No,Yes,Large,,
Maryland,Worcester,Pocomoke River State,,38.13810000000,-75.47950000000,No,Yes,No,Yes,No,Medium,,
Maryland,Somerset,Raccoon Point,,38.14120000000,-75.78680000000,No,Yes,Yes,Yes,No,Medium,,
Maryland,Worcester,Shad Landing State Park,,38.14320000000,-75.44010000000,No,Yes,No,Yes,Yes,Large,,
Maryland,St. Mary's,Piney Point Lighthouse Museum/Park,,38.13430000000,-76.52880000000,No,No,No,Yes,Yes,Medium,,
Maryland,St. Mary's,Piney Point Recreation Area,,38.13850000000,-76.50280000000,No,Yes,Yes,No,Yes,Large,,
Maryland,Somerset,St. Peter's Creek Ramp/Wharf,,38.15180000000,-75.80880000000,No,Yes,No,No,Yes,Medium,,
Maryland,Somerset,Deal Island Harbor,,38.16750000000,-75.94730000000,No,Yes,No,No,No,Large,,
Maryland,Worcester,Byrd Park,,38.17500000000,-75.39850000000,No,Yes,No,No,Yes,Large,,
Maryland,Somerset,Deal Island WMA,,38.17400000000,-75.88020000000,No,Yes,No,Yes,No,Large,,
Maryland,St. Mary's,St. Mary's City Historic Park,,38.17020000000,-76.43990000000,No,No,No,Yes,Yes,Medium,,
Maryland,Worcester,Sturgis Memorial Park,,38.18220000000,-75.39830000000,No,Yes,No,No,Yes,Medium,,
Maryland,St. Mary's,Elms Beach,,38.18280000000,-76.35530000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,Somerset,Dames Quarter Ramp and Wharf,,38.19390000000,-75.88460000000,No,Yes,No,No,Yes,Medium,,
Maryland,St. Mary's,St. Mary's College,,38.19090000000,-76.43210000000,No,No,Yes,No,Yes,Medium,,
Maryland,St. Mary's,Elms Property,,38.19300000000,-76.35880000000,No,Yes,Yes,Yes,No,Medium,,
Maryland,Somerset,Manokin River Park,,38.20650000000,-75.70510000000,No,Yes,No,No,No,Large,,
Maryland,St. Mary's,St. Clements Island SP/WMA,,38.21490000000,-76.74570000000,No,Yes,No,Yes,No,Unknown,,
Maryland,St. Mary's,Potomac River Museum,,38.22250000000,-76.75730000000,No,Yes,No,No,Yes,Medium,,
Maryland,Dorchester,Crocheron Boat Ramp,,38.24380000000,-76.04970000000,No,Yes,No,No,Yes,Medium,,
Maryland,Somerset,Webster's Cove Harbor,,38.24890000000,-75.83200000000,No,Yes,No,No,Yes,Large,,
Maryland,St. Mary's,Paul Ellis Landing,,38.25400000000,-76.79730000000,No,Yes,No,No,No,Shoulder,,
Maryland,Dorchester,Muddy Hook Cove Boat,,38.26190000000,-76.17660000000,No,Yes,No,No,Yes,Medium,,
Maryland,Wicomico,Ellis Bay WMA,,38.26580000000,-75.83950000000,No,Yes,No,No,No,Medium,,
Maryland,St. Mary's,Abells Wharf,,38.25980000000,-76.64520000000,No,Yes,No,No,No,Medium,,
Maryland,St. Mary's,River Springs Landing,,38.26060000000,-76.79750000000,No,Yes,No,No,No,Shoulder,,
Maryland,Charles,Southern Park,,38.27480000000,-76.86800000000,No,Yes,No,No,Yes,Medium,,
Maryland,St. Mary's,Bushwood Wharf Recreation Area,,38.28380000000,-76.80450000000,No,Yes,No,No,Yes,Large,,
Maryland,Dorchester,McCready Cove Boat Ramp,,38.30110000000,-76.00570000000,No,Yes,No,No,Yes,Large,,
Maryland,Wicomico,Bivalve Pier,,38.30390000000,-75.89580000000,No,Yes,No,No,No,Shoulder,,
Maryland,Dorchester,Toddville Boat Ramp,,38.30560000000,-76.06310000000,No,Yes,No,No,No,Unknown,,
Maryland,Dorchester,Kirwins Wharf,,38.30590000000,-76.10530000000,No,Yes,No,No,No,Medium,,
Maryland,Wicomico,Cedar Hill Park,,38.31360000000,-75.88910000000,No,Yes,No,Yes,Yes,Large,,
Maryland,Dorchester,Crapo Boat Ramp,,38.31710000000,-76.13110000000,No,Yes,No,No,Yes,Medium,,
Maryland,Calvert,Calvert Marine Museum,,38.31800000000,-76.45580000000,No,No,No,Yes,Yes,Large,,
Maryland,Wicomico,Wetipquin Boat Ramp,,38.32620000000,-75.86640000000,No,Yes,No,No,No,Medium,,
Maryland,Wicomico,Tyaskin,,38.32770000000,-75.87530000000,No,Yes,No,No,No,Medium,,
Maryland,St. Mary's,Chaptico Wharf Recreation Area,,38.31960000000,-76.83090000000,No,Yes,No,No,Yes,Medium,,
Maryland,Calvert,Solomons Boat Ramp,,38.32900000000,-76.46800000000,No,Yes,No,No,Yes,Large,,
Maryland,St. Mary's,Myrtle Point,,38.33120000000,-76.49440000000,No,Yes,No,No,No,Large,,
Maryland,Wicomico,Pemberton Historical,,38.34980000000,-75.62960000000,No,No,No,Yes,Yes,Medium,,
Maryland,Dorchester,Tylers Cove Boat Ramp,,38.35020000000,-76.22800000000,No,Yes,No,No,Yes,Large,,
Maryland,Wicomico,Riverwalk Park,,38.36280000000,-75.58560000000,No,Yes,No,Yes,No,Medium,,
Maryland,St. Mary's,Forest Landing Recreation Area,,38.35480000000,-76.53220000000,No,Yes,No,No,Yes,Medium,,
Maryland,Wicomico,Riverside Boat Ramp,,38.36420000000,-75.60370000000,No,Yes,No,No,Yes,Large,,
Maryland,Dorchester,Shorters Wharf and Boat Ramp,,38.38260000000,-76.06800000000,No,Yes,No,No,No,Medium,,
Maryland,St. Mary's,Wicomico Recreation Area,,38.38760000000,-76.87000000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,Calvert,Jefferson Patterson Park,,38.39710000000,-76.50810000000,No,No,No,Yes,Yes,Large,,
Maryland,Dorchester,Fishing Bay WMA,,38.40400000000,-75.97680000000,No,Yes,No,No,No,Large,,
Maryland,Calvert,Calvert Cliffs State,,38.40990000000,-76.41190000000,No,Yes,No,Yes,Yes,Medium,,
Maryland,Dorchester,Bestpitch Boat Ramp,,38.41760000000,-75.99350000000,No,Yes,No,No,Yes,Large,,
Maryland,Calvert,Nans Cove,,38.42140000000,-76.55070000000,No,Yes,No,No,No,Shoulder,,
Maryland,Calvert,Flag Ponds Nature Park,,38.42380000000,-76.42690000000,No,Yes,Yes,Yes,Yes,Large,,
Maryland,Dorchester,Beaverdam Creek Boat,,38.42990000000,-76.23700000000,No,Yes,No,No,No,Medium,,
Maryland,Dorchester,Blackwater National Wildlife Refuge,,38.44470000000,-76.17210000000,No,No,No,Yes,No,Medium,,
Maryland,Charles,Purse State Park,,38.43140000000,-77.25310000000,No,Yes,No,Yes,No,Medium,,
Maryland,Dorchester,Taylor's Island WMA,,38.44630000000,-76.26700000000,No,Yes,No,No,No,Shoulder,,
Maryland,Wicomico,Mardela Boat Ramp,,38.45430000000,-75.75610000000,No,Yes,No,No,No,Large,,
Maryland,Charles,Friendship Landing,,38.45390000000,-77.15070000000,No,Yes,No,Yes,No,Medium,,
Maryland,Dorchester,Taylor's Island Boat,,38.47030000000,-76.29760000000,No,Yes,No,No,Yes,Large,,
Maryland,Dorchester,New Bridge Boat Ramp,,38.48150000000,-75.88430000000,No,Yes,No,No,No,Medium,,
Maryland,Dorchester,Vienna,,38.48360000000,-75.82330000000,No,Yes,No,No,No,Large,,
Maryland,Charles,Chapel Point State Park,,38.47070000000,-77.03080000000,No,Yes,No,Yes,No,Medium,,
Maryland,Calvert,Battle Creek Cypress Swamp,,38.49880000000,-76.59870000000,No,No,No,Yes,Yes,Large,,
Maryland,Dorchester,Transquaking River Boat Ramp,,38.51260000000,-75.96870000000,No,Yes,No,No,Yes,Medium,,
Maryland,Dorchester,Madison Boat Ramp,,38.51270000000,-76.22510000000,No,Yes,No,No,No,Medium,,
Maryland,Calvert,Hallowing Point Boat Ramp,,38.50880000000,-76.66470000000,No,Yes,No,No,Yes,Large,,
Maryland,Wicomico,Sharptown Park,,38.53710000000,-75.72790000000,No,Yes,No,No,No,Shoulder,,
Maryland,Wicomico,Cherry Beach,,38.54390000000,-75.71880000000,No,No,Yes,No,No,Large,,
Maryland,Dorchester,Ragged Point Boat Ramp,,38.56170000000,-76.27550000000,No,Yes,No,No,Yes,Large,,
Maryland,Dorchester,Trenton Street Boat Ramp,,38.57000000000,-76.07260000000,No,Yes,No,No,No,Large,,
Maryland,Dorchester,Franklin Street,,38.57330000000,-76.06740000000,No,Yes,No,No,No,Large,,
Maryland,Charles,Smallwood State Park,,38.55870000000,-77.18850000000,No,Yes,No,Yes,Yes,Large,,
Maryland,Dorchester,Lone Wharf,,38.57540000000,-76.07180000000,No,Yes,No,No,No,Large,,
Maryland,Dorchester,Great Marsh,,38.58470000000,-76.07850000000,No,Yes,No,No,No,Large,,
Maryland,Dorchester/Talbot,Choptank River Fishing Piers SP,,38.59130000000,-76.04330000000,No,Yes,No,No,Yes,Med_Large,,
Maryland,Dorchester,Horn Point (Univ. of Maryland),,38.59940000000,-76.14340000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,Dorchester,Secretary Ramp,,38.60800000000,-75.95180000000,No,Yes,No,No,No,Large,,
Maryland,Charles,Mattawoman Natural Environmental Area,,38.59760000000,-77.13350000000,No,Yes,No,Yes,No,Shoulder,,
Maryland,Calvert,Breezy Point Beach and Campground,,38.61710000000,-76.51140000000,No,Yes,Yes,No,Yes,Large,,
Maryland,Calvert,Kings Landing Park,,38.62110000000,-76.66890000000,No,Yes,No,Yes,Yes,Medium,,
Maryland,Charles,Ruth Swann Memorial Park,,38.63380000000,-77.09850000000,No,Yes,No,Yes,No,Medium,,
Maryland,Talbot,Trappe Landing,,38.65450000000,-76.08550000000,No,Yes,No,No,No,Shoulder,,
Maryland,Prince George's,Clyde Watson Boating,,38.64790000000,-76.69380000000,No,Yes,No,No,No,Large,,
Maryland,Caroline,Federalsburg VFW,,38.67960000000,-75.77510000000,No,Yes,No,No,No,Large,,
Maryland,Talbot,Blackwalnut Point Bulkhead,,38.67470000000,-76.34320000000,No,Yes,No,No,No,Large,,
Maryland,Caroline,Choptank Marina,,38.68220000000,-75.95150000000,No,Yes,Yes,No,Yes,Large,,
Maryland,Talbot,Windy Hill Landing,,38.68380000000,-75.97500000000,No,Yes,Yes,No,Yes,Medium,,
Maryland,Talbot,Blackwalnut Cove - Fairbanks Pier,,38.68190000000,-76.34200000000,No,Yes,No,No,No,Unknown,,
Maryland,Caroline,Federalsburg Marina Park,,38.68810000000,-75.77170000000,No,Yes,No,No,Yes,Large,,
Maryland,Calvert,Bayfront Park,,38.68580000000,-76.52990000000,No,No,Yes,No,No,Medium,,
Maryland,Talbot,Oxford,,38.69350000000,-76.16980000000,No,Yes,No,No,No,Large,,
Maryland,Charles,Marshall Hall,,38.68490000000,-77.10110000000,No,Yes,No,No,No,Large,,
Maryland,Talbot,Bellevue Park,,38.70350000000,-76.18250000000,No,Yes,Yes,No,Yes,Large,,
Maryland,Prince George's,Piscataway Park,,38.69410000000,-77.01390000000,No,Yes,No,Yes,Yes,Large,,
Maryland,Calvert,Waterfront Park,,38.70700000000,-76.53140000000,No,Yes,Yes,No,No,Medium,,
Maryland,Talbot,Dogwood Harbor,,38.71310000000,-76.33530000000,No,Yes,No,No,Yes,Large,,
Maryland,Prince George's,Fort Washington National Park,,38.71160000000,-77.03370000000,No,Yes,No,Yes,Yes,Large,,
Maryland,Talbot,Neavitt Landing,,38.72550000000,-76.28220000000,No,Yes,No,No,Yes,Medium,,
Maryland,Prince George's,Merkle WMA,,38.73290000000,-76.69910000000,No,Yes,No,Yes,Yes,Medium,,
Maryland,Talbot,Oak Creek Landing,,38.75210000000,-76.17770000000,No,Yes,No,No,Yes,Medium,,
Maryland,Talbot,Grace Creek,,38.75790000000,-76.26590000000,No,Yes,No,No,No,Unknown,,
Maryland,Talbot,Sherwood Pier,,38.76090000000,-76.31820000000,No,Yes,No,No,No,Unknown,,
Maryland,Talbot,Easton Point Landing,,38.76830000000,-76.09430000000,No,Yes,No,No,Yes,Large,,
Maryland,Prince George's,Ft. Foote Park,,38.75650000000,-77.02180000000,No,Yes,No,Yes,No,Large,,
